timestamp_us,adc,lo_status
71263928,11856,0
71273927,14256,0
71283927,10960,0
71293927,25664,0
71303928,23728,0
71313927,12256,0
71323927,11648,0
71333928,14368,0
71343928,11888,0
71353928,14240,0
71363928,11856,0
71373927,14016,0
71383928,12128,0
71393928,14016,0
71403928,12128,0
71413928,14016,0
71423927,12160,0
71433928,14016,0
71443927,12112,0
71453928,13888,0
71463927,0,0
71473928,0,0
71483927,25648,0
71493927,0,0
71503928,25648,0
71513928,512,0
71523927,25648,0
71533927,432,0
71543928,25664,0
71553927,3936,0
71563928,25664,0
71573927,0,0
71583928,25632,0
71593927,0,0
71603927,25632,0
71613927,0,0
71623928,25376,0
71633928,0,0
71643928,22208,0
71653928,0,0
71663928,23888,0
71673927,0,0
71683927,14032,0
71693928,0,0
71703928,19488,0
71713928,0,0
71723928,11168,0
71733928,0,0
71743927,0,0
71753928,0,0
71763927,0,0
71773928,0,0
71783928,0,0
71793928,0,0
71803927,0,0
71813927,0,0
71823928,0,0
71833928,0,0
71843928,7952,0
71853928,15152,0
71863928,12448,0
71873928,13312,0
71883928,12832,0
71893928,13280,0
71903927,12832,0
71913927,13344,0
71923928,12768,0
71933928,13280,0
71943927,12880,0
71953928,13328,0
71963928,12832,0
71973928,13296,0
71983928,0,0
71993927,0,0
72003928,0,0
72013927,0,0
72023927,0,0
72033928,0,0
72043928,0,0
72053927,0,0
72063928,0,0
72073928,0,0
72083928,0,0
72093928,0,0
72103927,0,0
72113928,0,0
72123928,0,0
72133928,0,0
72143928,0,0
72153928,0,0
72163927,0,0
72173928,0,0
72183928,0,0
72193928,0,0
72203928,0,0
72213928,0,0
72223928,0,0
72233927,0,0
72243927,0,0
72253927,0,0
72263928,0,0
72273928,0,0
72283928,0,0
72293927,0,0
72303928,0,0
72313928,0,0
72323928,0,0
72333927,0,0
72343928,0,0
72353927,0,0
72363928,0,0
72373927,0,0
72383928,3888,0
72393928,2288,0
72403928,8688,0
72413927,4368,0
72423928,11168,0
72433928,6496,0
72443928,13072,0
72453927,8032,0
72463928,14256,0
72473928,9904,0
72483928,16784,0
72493928,12400,0
72503928,18752,0
72513928,14576,0
72523928,21552,0
72533928,15984,0
72543928,23184,0
72553928,17264,0
72563927,23168,0
72573928,17968,0
72583928,23488,0
72593927,18176,0
72603927,24064,0
72613928,19952,0
72623927,24960,0
72633927,20640,0
72643928,24592,0
72653928,21360,0
72663928,25136,0
72673927,21856,0
72683928,25360,0
72693928,22768,0
72703928,25536,0
72713928,24848,0
72723928,25568,0
72733928,25264,0
72743928,25552,0
72753927,24432,0
72763927,25520,0
72773928,25600,0
72783928,25632,0
72793927,25632,0
72803927,25616,0
72813927,25568,0
72823928,25584,0
72833928,25568,0
72843928,25584,0
72853928,25568,0
72863927,25584,0
72873927,25488,0
72883927,25552,0
72893928,25184,0
72903928,25536,0
72913928,24720,0
72923928,25568,0
72933928,25312,0
72943928,25520,0
72953928,24736,0
72963928,25552,0
72973927,25280,0
72983927,25552,0
72993928,25216,0
73003928,25552,0
73013928,25408,0
73023928,25552,0
73033928,24736,0
73043928,25360,0
73053927,22224,0
73063927,24720,0
73073928,21712,0
73083927,25024,0
73093928,21776,0
73103927,24720,0
73113927,21440,0
73123927,24608,0
73133927,21008,0
73143927,24592,0
73153927,21008,0
73163928,24352,0
73173928,20592,0
73183928,24192,0
73193927,20400,0
73203928,23760,0
73213927,20192,0
73223928,24000,0
73233928,19952,0
73243927,23728,0
73253927,19504,0
73263928,23440,0
73273927,19536,0
73283928,22912,0
73293927,18448,0
73303928,22512,0
73313927,18656,0
73323928,22784,0
73333927,18768,0
73343927,23232,0
73353927,19408,0
73363928,23536,0
73373927,19760,0
73383927,23824,0
73393928,18832,0
73403927,22256,0
73413927,18304,0
73423927,22752,0
73433928,17984,0
73443928,22272,0
73453928,16704,0
73463928,19856,0
73473928,18080,0
73483927,24848,0
73493927,19600,0
73503928,20048,0
73513928,13584,0
73523927,18832,0
73533928,15104,0
73543928,19616,0
73553928,15840,0
73563928,20288,0
73573928,15088,0
73583927,19456,0
73593927,14816,0
73603928,19392,0
73613927,14944,0
73623927,18944,0
73633927,14608,0
73643927,19024,0
73653927,14256,0
73663927,18704,0
73673927,14144,0
73683927,18304,0
73693928,13856,0
73703927,17808,0
73713928,13312,0
73723928,17328,0
73733927,12896,0
73743927,16704,0
73753928,12800,0
73763927,16512,0
73773928,12128,0
73783928,15888,0
73793927,12288,0
73803928,15936,0
73813928,11904,0
73823928,16048,0
73833928,12208,0
73843927,15936,0
73853928,11936,0
73863927,16016,0
73873928,12048,0
73883928,15616,0
73893928,11520,0
73903927,15424,0
73913928,11568,0
73923928,15888,0
73933928,11776,0
73943928,15424,0
73953928,11344,0
73963928,15200,0
73973927,11424,0
73983928,14704,0
73993927,11632,0
74003928,15008,0
74013928,10960,0
74023927,15168,0
74033928,11456,0
74043927,15184,0
74053928,11552,0
74063928,15168,0
74073927,11712,0
74083928,14560,0
74093928,11136,0
74103928,14976,0
74113928,10992,0
74123927,14368,0
74133928,10784,0
74143928,14208,0
74153928,11056,0
74163928,14400,0
74173927,10032,0
74183928,13936,0
74193928,15680,0
74203927,17904,0
74213927,12704,0
74223928,12592,0
74233928,8832,0
74243928,14320,0
74253928,10208,0
74263928,13600,0
74273927,10432,0
74283928,13664,0
74293927,10784,0
74303927,13616,0
74313927,10336,0
74323928,13232,0
74333928,10144,0
74343928,13344,0
74353928,10400,0
74363928,13632,0
74373928,10704,0
74383927,14064,0
74393928,10912,0
74403928,14048,0
74413927,10640,0
74423928,13792,0
74433927,10944,0
74443928,13680,0
74453928,10768,0
74463927,14176,0
74473927,10912,0
74483927,14176,0
74493927,10704,0
74503927,13664,0
74513928,10912,0
74523927,13872,0
74533928,10912,0
74543928,13664,0
74553928,10160,0
74563927,13376,0
74573928,11312,0
74583927,14736,0
74593928,11264,0
74603927,13728,0
74613927,9968,0
74623927,12528,0
74633927,9760,0
74643928,12528,0
74653928,9984,0
74663927,13120,0
74673928,10448,0
74683928,12592,0
74693928,10240,0
74703927,12576,0
74713928,10560,0
74723927,13424,0
74733928,10960,0
74743928,13728,0
74753927,10736,0
74763928,13648,0
74773928,11056,0
74783928,13520,0
74793928,11744,0
74803928,13520,0
74813928,11664,0
74823928,13552,0
74833927,10544,0
74843928,11648,0
74853928,9952,0
74863928,17648,0
74873928,13776,0
74883928,15120,0
74893927,8928,0
74903928,10272,0
74913928,9328,0
74923927,12144,0
74933927,10384,0
74943928,12640,0
74953927,10800,0
74963927,12432,0
74973928,10240,0
74983927,12512,0
74993928,10832,0
75003927,13104,0
75013927,11392,0
75023927,13168,0
75033928,11104,0
75043927,13024,0
75053928,11504,0
75063928,13712,0
75073927,11808,0
75083928,13904,0
75093928,12304,0
75103928,14048,0
75113928,12272,0
75123928,13680,0
75133928,11840,0
75143928,13200,0
75153928,11536,0
75163928,13104,0
75173928,11008,0
75183928,12096,0
75193927,10848,0
75203928,12976,0
75213927,11376,0
75223928,13568,0
75233927,11728,0
75243928,12864,0
75253928,11104,0
75263927,12976,0
75273927,11952,0
75283928,13824,0
75293928,12320,0
75303928,13824,0
75313927,12080,0
75323928,13888,0
75333928,12160,0
75343927,13920,0
75353927,12304,0
75363927,14144,0
75373927,13168,0
75383928,15520,0
75393928,14832,0
75403927,15952,0
75413927,14112,0
75423928,15456,0
75433928,13744,0
75443928,14576,0
75453927,13264,0
75463928,14448,0
75473927,13344,0
75483928,14528,0
75493928,12240,0
75503928,13184,0
75513928,16144,0
75523928,18704,0
75533928,15744,0
75543927,14432,0
75553927,10832,0
75563927,13664,0
75573928,13088,0
75583928,14688,0
75593927,12768,0
75603928,13872,0
75613927,12800,0
75623927,14176,0
75633927,13072,0
75643928,14624,0
75653928,13344,0
75663927,14096,0
75673927,12512,0
75683928,13616,0
75693927,12688,0
75703927,13424,0
75713927,12896,0
75723927,13904,0
75733928,13104,0
75743927,14224,0
75753927,13104,0
75763927,14048,0
75773928,13152,0
75783928,13728,0
75793928,12624,0
75803928,13328,0
75813928,12400,0
75823928,13360,0
75833928,12560,0
75843927,13376,0
75853927,12496,0
75863928,13344,0
75873927,12448,0
75883927,13280,0
75893928,12560,0
75903928,13344,0
75913927,12528,0
75923928,13296,0
75933928,12640,0
75943928,13296,0
75953928,12464,0
75963927,13152,0
75973927,12128,0
75983928,12880,0
75993927,12352,0
76003927,12672,0
76013928,11856,0
76023928,12752,0
76033927,12592,0
76043927,13248,0
76053928,12624,0
76063928,12704,0
76073927,12256,0
76083928,12640,0
76093927,11712,0
76103927,12432,0
76113928,11632,0
76123927,11776,0
76133928,12128,0
76143927,12400,0
76153928,10672,0
76163928,11632,0
76173928,16736,0
76183928,16192,0
76193928,14528,0
76203927,11184,0
76213928,10944,0
76223928,12624,0
76233928,12384,0
76243927,12624,0
76253928,12752,0
76263927,13184,0
76273928,12784,0
76283928,13008,0
76293928,12480,0
76303927,12864,0
76313928,12352,0
76323928,12880,0
76333927,12736,0
76343927,13184,0
76353928,12992,0
76363928,12656,0
76373928,12576,0
76383928,12944,0
76393927,13088,0
76403928,12912,0
76413928,12752,0
76423927,12384,0
76433928,12928,0
76443927,12592,0
76453928,12592,0
76463928,12432,0
76473928,12128,0
76483928,12096,0
76493927,11856,0
76503928,11712,0
76513928,12208,0
76523928,11824,0
76533928,12160,0
76543928,12224,0
76553927,12592,0
76563928,12416,0
76573928,13056,0
76583928,12848,0
76593927,12480,0
76603927,12736,0
76613928,12640,0
76623927,12960,0
76633928,13792,0
76643927,13536,0
76653927,13840,0
76663928,13312,0
76673927,14016,0
76683928,13280,0
76693927,12896,0
76703927,12816,0
76713928,13648,0
76723928,13232,0
76733928,13232,0
76743927,13664,0
76753928,13792,0
76763928,13200,0
76773928,12944,0
76783927,13104,0
76793928,14208,0
76803927,13232,0
76813928,14496,0
76823927,13760,0
76833928,16512,0
76843928,19760,0
76853928,17824,0
76863928,16704,0
76873928,14400,0
76883928,15440,0
76893928,16768,0
76903928,16464,0
76913928,13872,0
76923928,14752,0
76933928,15968,0
76943928,15904,0
76953928,17184,0
76963928,16128,0
76973927,15472,0
76983927,15136,0
76993928,15008,0
77003928,14544,0
77013928,14864,0
77023928,14752,0
77033928,15344,0
77043927,15152,0
77053927,15344,0
77063927,15088,0
77073928,15472,0
77083928,14032,0
77093928,14880,0
77103928,14320,0
77113927,14560,0
77123927,12448,0
77133928,12736,0
77143928,12192,0
77153927,12384,0
77163927,10896,0
77173928,11200,0
77183928,10368,0
77193928,11168,0
77203928,10144,0
77213927,11792,0
77223928,10768,0
77233928,11424,0
77243927,10576,0
77253927,12224,0
77263927,11040,0
77273927,11888,0
77283928,10736,0
77293928,12080,0
77303928,10832,0
77313928,12112,0
77323928,10832,0
77333928,12384,0
77343928,11120,0
77353927,12448,0
77363927,10752,0
77373928,12128,0
77383927,11024,0
77393928,12848,0
77403927,11248,0
77413928,12288,0
77423927,10512,0
77433927,12512,0
77443927,11248,0
77453928,12720,0
77463928,10976,0
77473927,12448,0
77483927,11680,0
77493927,11744,0
77503928,10128,0
77513927,17088,0
77523928,14672,0
77533927,14784,0
77543928,9568,0
77553927,11248,0
77563927,11008,0
77573928,13296,0
77583928,12000,0
77593927,13024,0
77603927,10992,0
77613928,12784,0
77623927,10960,0
77633928,13248,0
77643927,11152,0
77653927,13008,0
77663927,11248,0
77673928,13520,0
77683928,11456,0
77693928,13712,0
77703927,12320,0
77713928,13936,0
77723927,11840,0
77733928,14096,0
77743928,11840,0
77753928,14000,0
77763928,11968,0
77773928,13888,0
77783928,11248,0
77793928,13184,0
77803927,11040,0
77813927,13456,0
77823928,11216,0
77833927,13776,0
77843927,11728,0
77853928,13856,0
77863927,11456,0
77873928,13520,0
77883928,11120,0
77893928,13728,0
77903928,11952,0
77913928,13504,0
77923928,11152,0
77933928,13776,0
77943928,11360,0
77953927,13232,0
77963927,11312,0
77973928,13520,0
77983927,11120,0
77993927,13792,0
78003928,10960,0
78013928,13600,0
78023927,11312,0
78033928,13680,0
78043928,10720,0
78053928,13824,0
78063928,11424,0
78073927,14176,0
78083928,11264,0
78093928,14032,0
78103928,11600,0
78113927,13744,0
78123928,10784,0
78133928,13712,0
78143928,10880,0
78153927,13680,0
78163928,10496,0
78173928,13824,0
78183928,10080,0
78193927,12368,0
78203928,13216,0
78213928,17408,0
78223928,12784,0
78233928,13776,0
78243928,9280,0
78253928,13472,0
78263927,11168,0
78273928,14016,0
78283928,11264,0
78293928,14560,0
78303927,11376,0
78313927,14464,0
78323927,11568,0
78333927,14464,0
78343927,11280,0
78353928,14768,0
78363928,12096,0
78373928,16224,0
78383928,12640,0
78393927,15584,0
78403927,13296,0
78413928,17008,0
78423928,14624,0
78433928,17808,0
78443928,14608,0
78453928,17248,0
78463928,13584,0
78473928,17824,0
78483928,14800,0
78493928,17216,0
78503928,13520,0
78513927,16736,0
78523928,12960,0
78533928,16448,0
78543928,11968,0
78553928,15824,0
78563928,12752,0
78573928,15072,0
78583928,11632,0
78593927,15680,0
78603927,12112,0
78613928,15296,0
78623927,10752,0
78633927,15264,0
78643927,12128,0
78653928,15696,0
78663927,11824,0
78673928,15664,0
78683927,11936,0
78693928,15616,0
78703928,11824,0
78713928,15568,0
78723927,11728,0
78733928,14800,0
78743927,10896,0
78753928,14992,0
78763927,11168,0
78773927,15264,0
78783928,11792,0
78793927,15840,0
78803927,11488,0
78813927,14848,0
78823927,10720,0
78833928,15024,0
78843928,11184,0
78853928,14720,0
78863928,10288,0
78873927,13984,0
78883928,9424,0
78893927,12496,0
78903928,9920,0
78913928,18848,0
78923927,12560,0
78933928,15216,0
78943928,7856,0
78953927,12064,0
78963928,9072,0
78973928,13664,0
78983928,9408,0
78993928,14336,0
79003927,10272,0
79013928,15296,0
79023927,11008,0
79033928,14384,0
79043927,9984,0
79053927,14416,0
79063928,10000,0
79073927,14912,0
79083927,10672,0
79093928,15232,0
79103928,10080,0
79113928,14928,0
79123927,10624,0
79133928,14512,0
79143927,10624,0
79153928,15520,0
79163928,11200,0
79173927,15968,0
79183927,11040,0
79193928,14992,0
79203927,10160,0
79213928,14816,0
79223927,10208,0
79233927,14976,0
79243927,10960,0
79253927,15120,0
79263928,10208,0
79273928,15200,0
79283928,10608,0
79293928,14976,0
79303927,10256,0
79313928,15008,0
79323928,10368,0
79333928,15200,0
79343928,10208,0
79353927,14912,0
79363928,10352,0
79373927,15072,0
79383927,10176,0
79393928,15200,0
79403927,10224,0
79413928,14992,0
79423928,10064,0
79433928,15440,0
79443928,11088,0
79453928,15888,0
79463928,11136,0
79473928,16432,0
79483928,11376,0
79493927,16160,0
79503928,10640,0
79513928,15920,0
79523928,10400,0
79533927,15312,0
79543928,10496,0
79553927,15552,0
79563928,10672,0
79573927,15056,0
79583927,8192,0
79593927,14768,0
79603927,14576,0
79613928,17584,0
79623928,11168,0
79633928,12976,0
79643928,8192,0
79653927,14048,0
79663928,9840,0
79673928,15408,0
79683928,9952,0
79693928,15904,0
79703928,9920,0
79713928,15200,0
79723928,9616,0
79733928,14416,0
79743928,9168,0
79753927,15584,0
79763927,10544,0
79773928,15856,0
79783928,10192,0
79793928,16144,0
79803928,10320,0
79813928,15856,0
79823928,10400,0
79833928,16192,0
79843927,10464,0
79853928,16016,0
79863927,9824,0
79873928,14912,0
79883928,9600,0
79893927,15120,0
79903928,9520,0
79913927,15232,0
79923928,9392,0
79933927,14848,0
79943927,9472,0
79953928,15424,0
79963927,9856,0
79973927,16000,0
79983928,10080,0
79993928,15984,0
80003928,9232,0
80013927,15472,0
80023928,9808,0
80033928,15600,0
80043928,9552,0
80053927,15936,0
80063928,10000,0
80073928,16528,0
80083928,10448,0
80093928,16448,0
80103928,10480,0
80113928,15968,0
80123927,9760,0
80133928,15872,0
80143928,10224,0
80153927,16320,0
80163928,10368,0
80173928,16544,0
80183928,10512,0
80193928,16640,0
80203928,10384,0
80213928,16176,0
80223928,9808,0
80233927,15760,0
80243927,9200,0
80253928,16128,0
80263927,9760,0
80273928,15616,0
80283927,7984,0
80293928,15168,0
80303928,14160,0
80313927,19280,0
80323928,11600,0
80333928,14080,0
80343928,8560,0
80353928,15648,0
80363928,9408,0
80373927,16352,0
80383928,9904,0
80393927,15872,0
80403928,9120,0
80413927,15488,0
80423927,8976,0
80433928,16048,0
80443928,9408,0
80453928,15888,0
80463928,9360,0
80473928,16160,0
80483928,9376,0
80493927,16400,0
80503927,9760,0
80513928,16672,0
80523927,10624,0
80533928,17088,0
80543928,10256,0
80553928,17248,0
80563927,10304,0
80573928,17040,0
80583928,10272,0
80593928,17248,0
80603927,10048,0
